,Nro Comprobante,Fecha,Total,ID_cliente
9364,FAC B0099-00000174,2018-07-11,77.99,639
9365,FAC B0099-00000175,2018-07-11,0.99,22
9366,FAC B0099-00000176,2018-07-11,0.99,254
9367,FAC B0099-00000177,2018-07-12,1.99,908
9368,FAC B0099-00000178,2018-07-12,1.99,908
9369,FAC B0099-00000179,2018-07-13,404.99,102
9370,FAC B0099-00000180,2018-07-16,686.98,291
9371,FAC B0099-00000181,2018-07-16,578.19,392
9372,FAC B0099-00000182,2018-07-16,154.98,640
9373,FAC B0099-00000183,2018-07-16,2.98,489
9374,FAC B0099-00000184,2018-07-17,499.99,198
9375,FAC B0099-00000185,2018-07-18,537.49,172
9376,FAC B0099-00000186,2018-07-20,88.74,359
9377,FAC B0099-00000187,2018-07-20,0.99,351
9378,FAC B0099-00000188,2018-08-02,671.48,614
9379,FAC B0099-00000189,2018-08-07,3.49,277
9380,FAC B0099-00000190,2018-08-07,647.49,359
9381,FAC B0099-00000191,2018-08-08,171.98,667
9382,FAC B0099-00000192,2018-08-08,37.99,332
9383,FAC B0099-00000193,2018-08-09,44.49,863
9384,FAC B0099-00000194,2018-08-11,16.89,820
9385,FAC B0099-00000195,2018-08-11,4.99,367
9386,FAC B0099-00000196,2018-08-13,43.99,368
9387,FAC B0099-00000197,2018-08-13,402.49,102
9388,FAC B0099-00000198,2018-08-13,184.99,116
9389,FAC B0099-00000199,2018-08-13,3.99,222
9390,FAC B0099-00000200,2018-08-14,6.99,106
9391,FAC B0099-00000201,2018-08-14,1.99,310
9392,FAC B0099-00000202,2018-08-14,3.99,779
9393,FAC B0099-00000203,2018-08-16,29.99,451
9394,FAC B0099-00000204,2018-08-16,232.99,853
9395,FAC B0099-00000205,2018-08-18,340.99,67
9396,FAC B0099-00000206,2018-08-21,1.24,591
9397,FAC B0099-00000207,2018-08-21,165.99,713
9398,FAC B0099-00000208,2018-08-22,704.49,280
9399,FAC B0099-00000209,2018-08-27,998.98,521
9400,FAC B0099-00000210,2018-08-27,90.99,191
9401,FAC B0099-00000211,2018-08-31,903.99,774
9402,FAC B0099-00000212,2018-08-31,19.98,57
9403,FAC B0099-00000213,2018-09-01,0.99,4
9404,FAC B0099-00000214,2018-09-04,271.99,650
9405,FAC B0099-00000215,2018-09-05,291.48,667
9406,FAC B0099-00000216,2018-09-10,8.99,387
9407,FAC B0099-00000217,2018-09-11,84.99,410
9408,FAC B0099-00000218,2018-09-11,29.99,292
9409,FAC B0099-00000219,2018-09-11,0.99,293
9410,FAC B0099-00000220,2018-09-12,2.98,220
9411,FAC B0099-00000221,2018-09-14,1.99,310
9412,FAC B0099-00000222,2018-09-17,198.99,817
9413,FAC B0099-00000223,2018-09-17,126.11,557
9414,FAC B0099-00000224,2018-09-19,20.99,753
9415,FAC B0099-00000225,2018-09-21,401.99,488
9416,FAC B0099-00000226,2018-09-21,0.99,506
9417,FAC B0099-00000227,2018-09-26,326.74,839
9418,FAC B0099-00000228,2018-09-26,903.49,753
9419,FAC B0099-00000229,2018-10-02,4.99,269
9420,FAC B0099-00000230,2018-10-04,293.49,167
9421,FAC B0099-00000231,2018-10-08,584.35,471
9422,FAC B0099-00000232,2018-10-09,239.99,551
9423,FAC B0099-00000233,2018-10-09,179.99,210
9424,FAC B0099-00000234,2018-10-10,239.99,650
9425,FAC B0099-00000235,2018-10-10,43.08,155
9426,FAC B0099-00000236,2018-10-11,89.99,359
9427,FAC B0099-00000237,2018-10-11,89.99,300
9428,FAC B0099-00000238,2018-10-11,84.99,418
9429,FAC B0099-00000239,2018-10-12,93.99,70
9430,FAC B0099-00000240,2018-10-12,41.99,368
9431,FAC B0099-00000241,2018-10-12,232.48,181
9432,FAC B0099-00000242,2018-10-12,165.87,811
9433,FAC B0099-00000243,2018-10-12,27.99,292
9434,FAC B0099-00000244,2018-10-23,161.99,542
9435,FAC B0099-00000245,2018-10-25,42.99,837
9436,FAC B0099-00000246,2018-10-31,13.99,367
9437,FAC B0099-00000247,2018-11-01,31.99,116
9438,FAC B0099-00000248,2018-11-02,0.99,155
9439,FAC B0099-00000249,2018-11-02,136.48,607
9440,FAC B0099-00000250,2018-11-05,483.38,557
9441,FAC B0099-00000251,2018-11-07,1.99,908
9442,FAC B0099-00000252,2018-11-09,438.49,157
9443,FAC B0099-00000253,2018-11-09,5.98,591
9444,FAC B0099-00000254,2018-11-10,0.99,899
9445,FAC B0099-00000255,2018-11-12,6.99,368
9446,FAC B0099-00000256,2018-11-12,2.98,176
9447,FAC B0099-00000257,2018-11-12,119.99,329
9448,FAC B0099-00000258,2018-11-13,65.99,731
9449,FAC B0099-00000259,2018-11-13,246.87,811
9450,FAC B0099-00000260,2018-11-13,167.12,619
9451,FAC B0099-00000261,2018-11-13,459.99,380
9452,FAC B0099-00000262,2018-11-13,931.49,726
9453,FAC B0099-00000263,2018-11-14,245.99,411
9454,FAC B0099-00000264,2018-11-14,0.99,101
9455,FAC B0099-00000265,2018-11-14,981.49,864
9456,FAC B0099-00000266,2018-11-15,0.99,817
9457,FAC B0099-00000267,2018-11-16,0.99,650
9458,FAC B0099-00000268,2018-11-16,998.98,634
9459,FAC B0099-00000269,2018-11-22,454.99,319
9460,FAC B0099-00000270,2018-11-26,28.49,789
9461,FAC B0099-00000271,2018-11-26,193.99,614
9462,FAC B0099-00000272,2018-11-28,552.99,405
9463,FAC B0099-00000273,2018-12-03,124.99,70
9464,FAC B0099-00000274,2018-12-03,66.19,607
9465,FAC B0099-00000275,2018-12-04,38.49,325
9466,FAC B0099-00000276,2018-12-04,17.99,310
9467,FAC B0099-00000277,2018-12-04,498.99,340
9468,FAC B0099-00000278,2018-12-04,599.99,351
9469,FAC B0099-00000279,2018-12-07,1.99,183
9470,FAC B0099-00000280,2018-12-07,87.99,797
9471,FAC B0099-00000281,2018-12-10,343.99,427
9472,FAC B0099-00000282,2018-12-11,39.99,924
9473,FAC B0099-00000283,2018-12-11,39.99,542
9474,FAC B0099-00000284,2018-12-11,143.0,210
9475,FAC B0099-00000285,2018-12-12,542.49,808
9476,FAC B0099-00000286,2018-12-13,19.98,300
9477,FAC B0099-00000287,2018-12-14,278.98,825
9478,FAC B0099-00000288,2018-12-15,485.99,709
9479,FAC B0099-00000289,2018-12-18,59.99,35
9480,FAC B0099-00000290,2018-12-19,439.99,198
9481,FAC B0099-00000291,2018-12-20,5.98,784
9482,FAC B0099-00000292,2018-12-26,33.98,183
9483,FAC B0099-00000293,2018-12-26,97.99,434
9484,FAC B0099-00000294,2019-01-04,146.99,862
9485,FAC B0099-00000295,2019-01-04,19.98,70
9486,FAC B0099-00000296,2019-01-04,57.99,359
9487,FAC B0099-00000297,2019-01-07,998.98,797
9488,FAC B0099-00000298,2019-01-07,400.99,797
9489,FAC B0099-00000299,2019-01-07,235.24,715
9490,FAC B0099-00000300,2019-01-08,810.49,157
9491,FAC B0099-00000301,2019-01-08,862.99,355
9492,FAC B0099-00000302,2019-01-09,356.99,683
9493,FAC B0099-00000303,2019-01-09,343.99,248
9494,FAC B0099-00000304,2019-01-10,982.99,442
9495,FAC B0099-00000305,2019-01-11,0.99,604
9496,FAC B0099-00000306,2019-01-11,44.99,833
9497,FAC B0099-00000307,2019-01-11,19.98,936
9498,FAC B0099-00000308,2019-01-15,24.49,13
9499,FAC B0099-00000309,2019-01-16,149.99,300
9500,FAC B0099-00000310,2019-01-17,32.99,418
9501,FAC B0099-00000311,2019-01-21,124.99,495
9502,FAC B0099-00000312,2019-01-25,5.98,183
9503,FAC B0099-00000313,2019-01-28,37.99,591
9504,FAC B0099-00000314,2019-02-01,109.98,495
9505,FAC B0099-00000315,2019-02-04,180.99,604
9506,FAC B0099-00000316,2019-02-04,274.99,516
9507,FAC B0099-00000317,2019-02-05,121.0,355
9508,FAC B0099-00000318,2019-02-06,0.99,70
9509,FAC B0099-00000319,2019-02-08,494.99,931
9510,FAC B0099-00000320,2019-02-08,391.85,471
9511,FAC B0099-00000321,2019-02-11,179.99,217
9512,FAC B0099-00000322,2019-02-11,84.99,940
9513,FAC B0099-00000323,2019-02-11,109.98,310
9514,FAC B0099-00000324,2019-02-11,39.99,542
9515,FAC B0099-00000325,2019-02-11,39.99,686
9516,FAC B0099-00000326,2019-02-11,84.99,620
9517,FAC B0099-00000327,2019-02-11,64.98,642
9518,FAC B0099-00000328,2019-02-11,89.99,128
9519,FAC B0099-00000329,2019-02-11,39.99,924
9520,FAC B0099-00000330,2019-02-11,109.98,329
9521,FAC B0099-00000331,2019-02-11,259.99,292
9522,FAC B0099-00000332,2019-02-11,11.99,101
9523,FAC B0099-00000333,2019-02-12,57.99,100
9524,FAC B0099-00000334,2019-02-12,72.99,639
9525,FAC B0099-00000335,2019-02-12,286.49,853
9526,FAC B0099-00000336,2019-02-12,57.99,258
9527,FAC B0099-00000337,2019-02-13,119.99,891
9528,FAC B0099-00000338,2019-02-13,154.98,282
9529,FAC B0099-00000339,2019-02-15,129.99,22
9530,FAC B0099-00000340,2019-02-15,69.99,640
9531,FAC B0099-00000341,2019-02-18,136.29,71
9532,FAC B0099-00000342,2019-02-19,373.15,926
9533,FAC B0099-00000343,2019-02-19,277.99,839
9534,FAC B0099-00000344,2019-02-19,369.99,250
9535,FAC B0099-00000345,2019-02-19,466.99,317
9536,FAC B0099-00000346,2019-02-25,379.49,16
9537,FAC B0099-00000347,2019-02-26,7.99,106
9538,FAC B0099-00000348,2019-02-28,8.99,763
9539,FAC B0099-00000349,2019-02-28,219.99,233
9540,FAC B0099-00000350,2019-03-06,149.99,604
9541,FAC B0099-00000351,2019-03-07,19.98,236
9542,FAC B0099-00000352,2019-03-07,21.99,358
9543,FAC B0099-00000353,2019-03-11,84.99,108
9544,FAC B0099-00000354,2019-03-11,411.99,102
9545,FAC B0099-00000355,2019-03-11,39.99,542
9546,FAC B0099-00000356,2019-03-11,49.99,646
9547,FAC B0099-00000357,2019-03-11,151.87,522
9548,FAC B0099-00000358,2019-03-11,39.99,924
9549,FAC B0099-00000359,2019-03-11,229.99,799
9550,FAC B0099-00000360,2019-03-12,104.99,791
9551,FAC B0099-00000361,2019-03-12,46.99,290
9552,FAC B0099-00000362,2019-03-12,114.99,626
9553,FAC B0099-00000363,2019-03-12,46.99,666
9554,FAC B0099-00000364,2019-03-12,54.99,484
9555,FAC B0099-00000365,2019-03-13,580.49,655
9556,FAC B0099-00000366,2019-03-18,187.99,204
9557,FAC B0099-00000367,2019-03-18,187.99,939
9558,FAC B0099-00000368,2019-03-20,0.99,359
9559,FAC B0099-00000369,2019-03-22,89.99,296
9560,FAC B0099-00000370,2019-03-22,971.69,674
9561,FAC B0099-00000371,2019-03-29,55.99,85
9562,FAC B0099-00000372,2019-04-01,13.99,418
9563,FAC B0099-00000373,2019-04-04,270.99,693
9564,FAC B0099-00000374,2019-04-04,878.0,210
9565,FAC B0099-00000375,2019-04-05,350.99,931
9566,FAC B0099-00000376,2019-04-05,371.99,102
9567,FAC B0099-00000377,2019-04-05,52.99,199
9568,FAC B0099-00000378,2019-04-08,91.14,926
9569,FAC B0099-00000379,2019-04-08,4.87,303
9570,FAC B0099-00000380,2019-04-10,382.15,243
9571,FAC B0099-00000381,2019-04-10,523.99,667
9572,FAC B0099-00000382,2019-04-10,912.75,652
9573,FAC B0099-00000383,2019-04-11,39.99,686
9574,FAC B0099-00000384,2019-04-11,94.99,525
9575,FAC B0099-00000385,2019-04-11,49.99,694
9576,FAC B0099-00000386,2019-04-11,270.99,13
9577,FAC B0099-00000387,2019-04-11,29.99,21
9578,FAC B0099-00000388,2019-04-11,19.98,21
9579,FAC B0099-00000389,2019-04-11,84.99,620
9580,FAC B0099-00000390,2019-04-11,39.99,924
9581,FAC B0099-00000391,2019-04-11,586.99,153
9582,FAC B0099-00000392,2019-04-11,49.99,646
9583,FAC B0099-00000393,2019-04-11,44.99,398
9584,FAC B0099-00000394,2019-04-11,84.99,893
9585,FAC B0099-00000395,2019-04-11,109.98,117
9586,FAC B0099-00000396,2019-04-11,39.99,542
9587,FAC B0099-00000397,2019-04-11,109.98,597
9588,FAC B0099-00000398,2019-04-15,53.99,864
9589,FAC B0099-00000399,2019-04-16,555.32,485
9590,FAC B0099-00000400,2019-04-17,210.81,281
9591,FAC B0099-00000401,2019-04-17,263.99,359
9592,FAC B0099-00000402,2019-04-18,975.99,614
9593,FAC B0099-00000403,2019-04-25,0.99,114
9594,FAC B0099-00000404,2019-04-26,772.48,147
9595,FAC B0099-00000405,2019-04-29,444.49,513
9596,FAC B0099-00000406,2019-05-02,908.49,16
9597,FAC B0099-00000407,2019-05-02,631.37,557
9598,FAC B0099-00000408,2019-05-03,838.98,821
9599,FAC B0099-00000409,2019-05-06,998.98,614
9600,FAC B0099-00000410,2019-05-06,107.99,614
9601,FAC B0099-00000411,2019-05-07,951.49,156
9602,FAC B0099-00000412,2019-05-07,423.5,556
9603,FAC B0099-00000413,2019-05-07,357.82,537
9604,FAC B0099-00000414,2019-05-09,749.99,248
9605,FAC B0099-00000415,2019-05-09,111.53,796
9606,FAC B0099-00000416,2019-05-09,29.99,729
9607,FAC B0099-00000417,2019-05-13,100.99,893
9608,FAC B0099-00000418,2019-05-13,53.99,924
9609,FAC B0099-00000419,2019-05-13,131.87,522
9610,FAC B0099-00000420,2019-05-14,0.99,765
9611,FAC B0099-00000421,2019-05-15,885.49,61
9612,FAC B0099-00000422,2019-05-15,964.69,674
9613,FAC B0099-00000423,2019-05-15,186.49,55
9614,FAC B0099-00000424,2019-05-16,262.99,603
9615,FAC B0099-00000425,2019-05-17,632.87,303
9616,FAC B0099-00000426,2019-05-20,39.28,899
9617,FAC B0099-00000427,2019-05-30,0.99,351
9618,FAC B0099-00000428,2019-05-31,4.48,147
9619,FAC B0099-00000429,2019-05-31,175.99,416
9620,FAC B0099-00000430,2019-06-11,109.98,117
9621,FAC B0099-00000431,2019-06-12,698.17,243
9622,FAC B0099-00000432,2019-06-13,92.98,603
9623,FAC B0099-00000433,2019-06-13,87.99,384
9624,FAC B0099-00000434,2019-06-13,790.98,355
9625,FAC B0099-00000435,2019-06-27,998.98,435
9626,FAC B0099-00000436,2019-06-27,471.69,435
9627,FAC B0099-00000437,2019-06-27,1.99,693
9628,FAC B0099-00000438,2019-06-27,154.98,520
9629,FAC B0099-00000439,2019-07-01,766.49,589
9630,FAC B0099-00000440,2019-07-02,572.59,206
9631,FAC B0099-00000441,2019-07-02,998.98,101
9632,FAC B0099-00000442,2019-07-02,711.98,101
9633,FAC B0099-00000443,2019-07-03,60.99,118
9634,FAC B0099-00000444,2019-07-03,998.98,172
9635,FAC B0099-00000445,2019-07-03,911.98,172
9636,FAC B0099-00000446,2019-07-03,997.79,296
9637,FAC B0099-00000447,2019-07-03,693.99,405
9638,FAC B0099-00000448,2019-07-04,998.98,856
9639,FAC B0099-00000449,2019-07-04,163.99,856
9640,FAC B0099-00000450,2019-07-04,390.49,157
9641,FAC B0099-00000451,2019-07-10,998.98,325
9642,FAC B0099-00000452,2019-07-10,0.99,325
9643,FAC B0099-00000453,2019-07-10,908.25,782
9644,FAC B0099-00000454,2019-07-11,39.99,542
9645,FAC B0099-00000455,2019-07-11,49.99,694
9646,FAC B0099-00000456,2019-07-12,741.12,619
9647,FAC B0099-00000457,2019-07-15,998.98,371
9648,FAC B0099-00000458,2019-07-15,231.49,371
9649,FAC B0099-00000459,2019-07-15,998.98,556
9650,FAC B0099-00000460,2019-07-15,409.48,556
9651,FAC B0099-00000461,2019-07-15,998.98,551
9652,FAC B0099-00000462,2019-07-15,515.99,551
9653,FAC B0099-00000463,2019-07-16,998.98,302
9654,FAC B0099-00000464,2019-07-16,679.99,302
9655,FAC B0099-00000465,2019-07-16,349.99,292
9656,FAC B0099-00000466,2019-07-17,998.98,131
9657,FAC B0099-00000467,2019-07-17,749.47,131
9658,FAC B0099-00000468,2019-07-17,998.98,235
9659,FAC B0099-00000469,2019-07-17,602.49,235
9660,FAC B0099-00000470,2019-07-17,876.99,416
9661,FAC B0099-00000471,2019-07-17,926.99,851
9662,FAC B0099-00000472,2019-07-18,342.99,722
9663,FAC B0099-00000473,2019-07-18,998.98,780
9664,FAC B0099-00000474,2019-07-18,738.49,780
9665,FAC B0099-00000475,2019-07-29,170.48,789
9666,FAC B0099-00000476,2019-07-30,450.99,653
9667,FAC B0099-00000477,2019-07-31,998.98,210
9668,FAC B0099-00000478,2019-07-31,196.0,210
9669,FAC B0099-00000479,2019-08-01,226.99,520
9670,FAC B0099-00000480,2019-08-01,389.99,45
9671,FAC B0099-00000481,2019-08-02,0.99,342
9672,FAC B0099-00000482,2019-08-02,480.99,807
9673,FAC B0099-00000483,2019-08-02,748.99,931
9674,FAC B0099-00000484,2019-08-05,764.69,435
9675,FAC B0099-00000485,2019-08-05,138.99,358
9676,FAC B0099-00000486,2019-08-06,998.98,200
9677,FAC B0099-00000487,2019-08-06,216.98,200
9678,FAC B0099-00000488,2019-08-07,998.98,785
9679,FAC B0099-00000489,2019-08-07,171.98,785
9680,FAC B0099-00000490,2019-08-07,14.99,433
9681,FAC B0099-00000491,2019-08-07,720.99,557
9682,FAC B0099-00000492,2019-08-08,976.74,652
9683,FAC B0099-00000493,2019-08-08,580.99,877
9684,FAC B0099-00000494,2019-08-09,875.99,856
9685,FAC B0099-00000495,2019-08-12,28.99,544
9686,FAC B0099-00000496,2019-08-12,322.01,952
9687,FAC B0099-00000497,2019-08-13,998.98,655
9688,FAC B0099-00000498,2019-08-13,83.49,655
9689,FAC B0099-00000499,2019-08-14,134.99,416
9690,FAC B0099-00000500,2019-08-15,47.49,61
9691,FAC B0099-00000501,2019-08-15,764.99,735
9692,FAC B0099-00000502,2019-08-15,203.99,674
9693,FAC B0099-00000503,2019-08-15,998.98,522
9694,FAC B0099-00000504,2019-08-15,0.99,522
9695,FAC B0099-00000505,2019-08-16,171.98,621
9696,FAC B0099-00000506,2019-08-21,297.99,722
9697,FAC B0099-00000507,2019-08-21,998.98,753
9698,FAC B0099-00000508,2019-08-21,492.99,753
9699,FAC B0099-00000509,2019-08-22,179.99,131
9700,FAC B0099-00000510,2019-08-22,495.59,206
9701,FAC B0099-00000511,2019-08-27,270.99,225
9702,FAC B0099-00000512,2019-08-27,998.98,471
9703,FAC B0099-00000513,2019-08-27,681.85,471
9704,FAC B0099-00000514,2019-08-28,987.0,817
9705,FAC B0099-00000515,2019-08-29,534.98,890
9706,FAC B0099-00000516,2019-08-30,998.98,627
9707,FAC B0099-00000517,2019-08-30,517.98,627
9708,FAC B0099-00000518,2019-08-31,81.98,132
9709,FAC B0099-00000519,2019-09-02,488.99,705
9710,FAC B0099-00000520,2019-09-02,341.99,310
9711,FAC B0099-00000521,2019-09-03,998.98,291
9712,FAC B0099-00000522,2019-09-03,418.99,291
9713,FAC B0099-00000523,2019-09-04,509.79,296
9714,FAC B0099-00000524,2019-09-05,998.98,248
9715,FAC B0099-00000525,2019-09-05,212.99,248
9716,FAC B0099-00000526,2019-09-05,998.98,427
9717,FAC B0099-00000527,2019-09-05,598.99,427
9718,FAC B0099-00000528,2019-09-05,998.98,172
9719,FAC B0099-00000529,2019-09-05,998.98,172
9720,FAC B0099-00000530,2019-09-05,479.99,172
9721,FAC B0099-00000531,2019-09-06,167.99,359
9722,FAC B0099-00000532,2019-09-10,174.49,371
9723,FAC B0099-00000533,2019-09-10,998.98,157
9724,FAC B0099-00000534,2019-09-10,378.99,157
9725,FAC B0099-00000535,2019-09-10,998.98,243
9726,FAC B0099-00000536,2019-09-10,410.12,243
9727,FAC B0099-00000537,2019-09-10,916.29,899
9728,FAC B0099-00000538,2019-09-10,99.99,332
9729,FAC B0099-00000539,2019-09-10,763.99,856
9730,FAC B0099-00000540,2019-09-11,546.99,101
9731,FAC B0099-00000541,2019-09-11,95.98,722
9732,FAC B0099-00000542,2019-09-11,89.99,70
9733,FAC B0099-00000543,2019-09-12,998.98,411
9734,FAC B0099-00000544,2019-09-12,960.99,411
9735,FAC B0099-00000545,2019-09-12,682.99,192
9736,FAC B0099-00000546,2019-09-16,186.52,624
9737,FAC B0099-00000547,2019-09-16,700.98,225
9738,FAC B0099-00000548,2019-09-13,239.99,292
9739,FAC B0099-00000549,2019-09-16,745.98,302
9740,FAC B0099-00000550,2019-09-18,88.75,485
9741,FAC B0099-00000551,2019-09-19,998.98,864
9742,FAC B0099-00000552,2019-09-19,934.99,864
9743,FAC B0099-00000553,2019-09-19,998.98,780
9744,FAC B0099-00000554,2019-09-19,572.99,780
9745,FAC B0099-00000555,2019-09-19,353.0,817
9746,FAC B0099-00000556,2019-09-20,583.99,282
9747,FAC B0099-00000557,2019-09-27,998.98,941
9748,FAC B0099-00000558,2019-09-27,3.99,941
9749,FAC B0099-00000559,2019-09-27,220.99,520
9750,FAC B0099-00000560,2019-09-27,30.98,359
9751,FAC B0099-00000561,2019-09-30,157.98,603
9752,FAC B0099-00000562,2019-09-30,542.17,482
9753,FAC B0099-00000563,2019-09-30,998.98,531
9754,FAC B0099-00000564,2019-09-30,235.99,531
9755,FAC B0099-00000565,2019-09-30,998.98,210
9756,FAC B0099-00000566,2019-09-30,436.01,210
9757,FAC B0099-00000567,2019-09-30,282.99,262
9758,FAC B0099-00000568,2019-10-01,407.49,808
9759,FAC B0099-00000569,2019-10-01,891.99,158
9760,FAC B0099-00000570,2019-10-01,260.48,251
9761,FAC B0099-00000571,2019-10-01,39.99,302
9762,FAC B0099-00000572,2019-10-02,998.98,156
9763,FAC B0099-00000573,2019-10-02,465.49,156
9764,FAC B0099-00000574,2019-10-02,453.99,653
9765,FAC B0099-00000575,2019-10-03,50.98,523
9766,FAC B0099-00000576,2019-10-04,617.49,147
9767,FAC B0099-00000577,2019-10-05,825.99,138
9768,FAC B0099-00000578,2019-10-07,551.98,856
9769,FAC B0099-00000579,2019-10-07,900.99,469
9770,FAC B0099-00000580,2019-10-07,868.99,507
9771,FAC B0099-00000581,2019-10-08,250.99,199
9772,FAC B0099-00000582,2019-10-09,998.98,559
9773,FAC B0099-00000583,2019-10-09,344.99,559
9774,FAC B0099-00000584,2019-10-09,493.25,782
9775,FAC B0099-00000585,2019-10-10,279.99,522
9776,FAC B0099-00000586,2019-10-10,345.99,484
9777,FAC B0099-00000587,2019-10-10,118.99,621
9778,FAC B0099-00000588,2019-10-10,474.48,942
9779,FAC B0099-00000589,2019-10-11,355.69,789
9780,FAC B0099-00000590,2019-10-11,565.49,556
9781,FAC B0099-00000591,2019-10-12,405.99,411
9782,FAC B0099-00000592,2019-10-16,21.99,433
9783,FAC B0099-00000593,2019-10-16,104.99,322
9784,FAC B0099-00000594,2019-10-16,397.99,282
9785,FAC B0099-00000595,2019-10-22,407.87,303
9786,FAC B0099-00000596,2019-10-25,799.99,325
9787,FAC B0099-00000597,2019-10-28,918.37,604
9788,FAC B0099-00000598,2019-10-31,998.98,495
9789,FAC B0099-00000599,2019-10-31,105.99,495
9790,FAC B0099-00000600,2019-10-31,998.98,131
9791,FAC B0099-00000601,2019-10-31,240.99,131
9792,FAC B0099-00000602,2019-10-31,998.98,16
9793,FAC B0099-00000603,2019-10-31,904.49,16
9794,FAC B0099-00000604,2019-10-31,0.99,659
9795,FAC B0099-00000605,2019-10-31,346.99,520
9796,FAC B0099-00000606,2019-11-01,370.99,961
9797,FAC B0099-00000607,2019-11-01,443.99,952
9798,FAC B0099-00000608,2019-11-01,998.98,201
9799,FAC B0099-00000609,2019-11-01,263.99,201
9800,FAC B0099-00000610,2019-11-06,998.98,284
9801,FAC B0099-00000611,2019-11-06,0.99,284
9802,FAC B0099-00000612,2019-11-06,29.99,655
9803,FAC B0099-00000613,2019-11-06,169.37,380
9804,FAC B0099-00000614,2019-11-06,685.99,60
9805,FAC B0099-00000615,2019-11-06,404.29,71
9806,FAC B0099-00000616,2019-11-06,499.99,268
9807,FAC B0099-00000617,2019-11-07,418.99,416
9808,FAC B0099-00000618,2019-11-07,173.99,413
9809,FAC B0099-00000619,2019-11-08,210.49,902
9810,FAC B0099-00000620,2019-11-11,401.99,128
9811,FAC B0099-00000621,2019-11-12,248.49,156
9812,FAC B0099-00000622,2019-11-12,998.98,73
9813,FAC B0099-00000623,2019-11-12,439.99,73
9814,FAC B0099-00000624,2019-11-13,359.99,157
9815,FAC B0099-00000625,2019-11-13,908.62,571
9816,FAC B0099-00000626,2019-11-13,405.99,355
9817,FAC B0099-00000627,2019-11-13,275.98,627
9818,FAC B0099-00000628,2019-11-14,905.99,359
9819,FAC B0099-00000629,2019-11-14,457.99,153
9820,FAC B0099-00000630,2019-11-15,998.98,735
9821,FAC B0099-00000631,2019-11-15,566.99,735
9822,FAC B0099-00000632,2019-11-15,456.99,877
9823,FAC B0099-00000633,2019-11-15,549.99,921
9824,FAC B0099-00000634,2019-11-19,388.99,729
9825,FAC B0099-00000635,2019-11-20,213.98,491
9826,FAC B0099-00000636,2019-11-20,998.98,427
9827,FAC B0099-00000637,2019-11-20,857.99,427
9828,FAC B0099-00000638,2019-11-20,737.99,200
9829,FAC B0099-00000639,2019-11-20,33.98,131
9830,FAC B0099-00000640,2019-11-20,349.99,126
9831,FAC B0099-00000641,2019-11-21,998.98,293
9832,FAC B0099-00000642,2019-11-21,650.99,293
9833,FAC B0099-00000643,2019-11-22,213.98,931
9834,FAC B0099-00000644,2019-11-22,998.98,780
